Year    Mon   Day  Hour   Min    Sec        Lat         Lon         Dep       Mw      Mcat     Stress drop      fc     NCEDC_ID
2004     9    29    17     6    12.20    35.872260  -120.423230     4.98     1.53     1.55        58.82        58.50   30500873
2004     9    29    17    18    53.80    35.897020  -120.440790     5.19     1.39     1.39         3.48        25.58   21401178
2004     9    29    17    19    58.16    35.927030  -120.474810     5.10     1.41     1.19         3.94        26.31   30229597
2004     9    29    17    29    51.12    35.930450  -120.478950     5.32     2.06     1.92        14.32        23.48   21401184
2004     9    29    17    42    36.16    35.987010  -120.537440    10.62     2.02     2.11         7.30        19.35   21401207
2004     9    29    17    45    24.68    35.944380  -120.491780    11.08     0.98     1.06         7.03        45.63   21401208
2004     9    29    17    48    46.83    35.945670  -120.493660    11.24     1.20     1.44       205.53       116.60   21401211
2004     9    29    18    16    23.61    35.854820  -120.397940     5.19     1.42     1.45         7.47        32.30   21400652
2004     9    29    18    21    55.70    35.909150  -120.453770     6.04     1.35     1.10        32.07        55.70   21400662
2004     9    29    18    33     5.96    35.903190  -120.447650     5.95     2.08     2.22         4.99        16.21   21400674
2004     9    29    18    35    47.25    35.798280  -120.348490     9.25     1.31     1.41        39.30        61.43   30500781
2004     9    29    18    45    14.52    35.924290  -120.471010     5.44     1.51     1.19         6.57        28.71   21400677
2004     9    29    18    56    40.84    35.838600  -120.384720     6.56     1.89     1.95        25.20        32.69   21401279
2004     9    29    18    59    59.84    35.785860  -120.335490     8.53     1.97     2.03        11.71        23.77   21400682
2004     9    29    19     3    58.87    35.978030  -120.531180    11.01     1.03     1.10        10.17        49.61   21400683
2004     9    29    19     5    12.01    35.943780  -120.491080    10.44     2.15     2.32        18.24        23.63   21400687
2004     9    29    19    14    31.84    35.958600  -120.511010     8.93     1.47     1.56         1.48        18.01   21400690
2004     9    29    19    15    49.99    35.928020  -120.476410     5.43     2.29     2.16         5.45        14.08   30228321
2004     9    29    19    50    18.20    35.852090  -120.392570     4.23     0.86     1.28         2.23        34.41   21400711
2004     9    29    19    52    43.86    35.924240  -120.470590     5.35     1.34     1.17        25.57        52.17   21400715
2004     9    29    20    16    14.40    35.956560  -120.506920     9.78     1.79     1.94        42.01        42.11   21401292
2004     9    29    20    20    50.32    35.937010  -120.485500     6.35     0.60     1.03       113.23       158.00   21400734
2004     9    29    20    39    53.24    35.877840  -120.424380     5.50     1.50     1.71        57.48        59.52   21400744
2004     9    29    20    48    23.82    35.931730  -120.480360     5.14     1.63     1.14        10.14        29.91   21400748
2004     9    29    20    59    53.60    35.943640  -120.491140    10.25     1.50     1.69        57.29        59.40   21400755
2004     9    29    21    13     8.02    35.879870  -120.427490     5.35     1.32     1.43        17.13        46.20   21400762
2004     9    29    21    17    24.04    35.838680  -120.385860     5.50     1.10     1.05        19.71        58.42   21401378
2004     9    29    21    25    56.36    35.881030  -120.428310     5.25     1.18     1.14        24.95        59.10   30500816
2004     9    29    21    38    26.16    35.855670  -120.403080     9.00     1.47     1.40        13.16        37.51   21403690
2004     9    29    21    42    55.40    35.926920  -120.473200     9.27     1.63     1.82         2.67        19.18   21401386
2004     9    29    21    51    31.20    35.877840  -120.424710     5.37     1.44     1.43        13.23        38.27   21400768
2004     9    29    21    56    59.00    35.859870  -120.402320     4.90     1.21     1.26         2.90        28.16   21401389
2004     9    29    22     0    20.37    35.932300  -120.479800     6.34     0.72     0.92   7.0993e+04   1.2268e+03   21400772
2004     9    29    22     3    16.22    35.877450  -120.424330     5.36     1.14     1.22         3.45        31.38   21401391
2004     9    29    22     3    35.94    35.926100  -120.473610     5.40     2.05     1.96        29.28        30.22   30500900
2004     9    29    22    42    16.70    35.878180  -120.425090     5.40     1.21     1.41        16.60        50.20   21400797
2004     9    29    22    53    29.85    35.937910  -120.485990     5.57     1.44     1.21         3.19        23.89   21400810
2004     9    29    23    51    24.57    35.936140  -120.484350     9.09     0.86     1.16         1.59        30.68   21401443
2004     9    30     0    34    41.78    35.929110  -120.477730     5.21     1.69     1.43        10.26        28.54   21400875
2004     9    30     0    53    47.46    35.910330  -120.453880     6.07     2.76     2.79        42.25        18.82   21400895
2004     9    30     1    10    13.03    35.931070  -120.479190     5.45     1.50     1.29        16.75        39.52   21400902
2004     9    30     1    30    19.96    35.925860  -120.473250     5.37     1.82     1.63         8.20        23.89   30506451
2004     9    30     1    33    21.52    35.936660  -120.485580     4.96     1.20     1.15        17.90        51.95   21400915
2004     9    30     1    44     3.68    35.933280  -120.482030     5.06     0.78     1.07         7.20        54.13   21400925
2004     9    30     1    59    39.45    35.926990  -120.473260     4.59     1.22     1.17         6.75        36.80   21400939
2004     9    30     2     9    47.51    35.946130  -120.494090    11.32     1.14     1.36        58.49        81.20   21400938
2004     9    30     2    18    58.94    35.890780  -120.435150     5.85     1.42     1.44        10.35        36.02   21400941
2004     9    30     2    20     8.35    35.793390  -120.344090     9.76     1.71     1.58        36.57        42.98   30500864
2004     9    30     2    23    40.02    35.816480  -120.362630     7.01     1.09     1.39        23.76        62.40   21400943
2004     9    30     2    35    21.87    35.888370  -120.430830     4.74     1.12     1.21        15.29        52.50   21400949
2004     9    30     2    55     9.27    35.935910  -120.484090     6.34     1.25     1.20        10.12        41.10   30229714
2004     9    30     3     5    44.54    35.925800  -120.473290     5.41     1.73     1.52        42.24        44.50   21402190
2004     9    30     3    24    22.10    35.859230  -120.401710     5.00     1.67     1.64         1.29        14.62   21401095
2004     9    30     3    27    47.71    35.927440  -120.475730     5.15     1.30     1.05        19.51        49.10   21402345
2004     9    30     3    54    54.69    35.925010  -120.472230     5.55     1.27     0.98         4.62        31.26   21402359
2004     9    30     4     3    26.59    35.788140  -120.340830    10.32     2.06     2.04        33.00        31.03   30500936
2004     9    30     4    14    31.94    35.788670  -120.341610    10.31     2.19     2.15        74.74        36.50   21402308
2004     9    30     4    33     1.16    35.929540  -120.478270     4.75     1.58     1.30         5.53        25.44   30500935
2004     9    30     4    34    54.03    35.984010  -120.542060     2.57     1.90     1.97         1.80        13.51   21402325
2004     9    30     4    36    46.00    35.984190  -120.542480     2.59     2.03     2.11         3.97        15.75   21402158
2004     9    30     4    40    17.11    35.883980  -120.427760     5.68     1.62     1.73        21.82        39.09   21402159
2004     9    30     5     2    27.27    35.955200  -120.505680     9.20     3.50     3.48        32.88         9.35   21401221
2004     9    30     5    15     3.24    35.934870  -120.483650     4.92     0.97     1.11        36.28        79.73   21401071
2004     9    30     5    20    54.77    35.882990  -120.426350     5.82     0.54     1.12        41.00       118.63   30229715
2004     9    30     5    45    12.35    35.836850  -120.380140     5.41     0.97     1.33         4.34        39.08   21401089
2004     9    30     5    58    35.14    35.891360  -120.437690    10.57     1.47     1.41        44.54        56.36   21401097
2004     9    30     6     1    58.18    35.816350  -120.365690     8.74     0.86     1.20        16.08        66.53   21401098
2004     9    30     6    23    35.17    35.876500  -120.424000     5.18     0.95     1.19         1.75        29.40   21401121
2004     9    30     6    27    40.42    35.802440  -120.354410     9.65     1.62     1.54        19.98        38.02   21401122
2004     9    30     6    34    38.44    35.965400  -120.517770     3.95     1.16     1.34         6.97        39.08   21401125
2004     9    30     6    38    28.03    35.936490  -120.485470     5.58     0.47     0.92         3.37        54.62   21401127
2004     9    30     7     9    18.52    35.921160  -120.472500     5.26     1.06     0.75         6.81        42.08   21402285
2004     9    30     8     0    12.15    35.961340  -120.513010     5.57     0.45     0.92        13.50        88.01   21401151
2004     9    30     8     7    39.63    35.798070  -120.347670     8.80     1.41     1.45         6.51        31.08   21401154
